Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
1094,-0.002531822177347075,-0.0005170279107765125,0.0007357310499295668,0.0013718521380077,0.0016467003264949666,0.002038444270732267,0.0023655989421103667,0.00270713195554005,0.00246166683843055,0.010467096380597951,0.0120731206904665
1092,-0.0025597873096191996,-0.0005112936562293171,0.0007544882608598999,0.0013922213128662998,0.0016790564625883669,0.0020593430592315,0.0023761422458832998,0.0027237099655282497,0.00263287042044925,0.01062836555952065,0.0122334077116872
1090,-0.00259094893708945,-0.0005269828353901124,0.0007512560656353333,0.0013985431572810668,0.0017006052347975666,0.0020801990988415665,0.002396159841325933,0.00275590432465885,0.00284577173109615,0.0108242705812144,0.0124210009519533
1088,-0.00260747854466475,-0.0005545824286328019,0.0007180408701269999,0.0013759097105652668,0.0016907625545479331,0.002083017875746033,0.0024056953391995,0.0027731887684832998,0.00294523792605555,0.01093885656747125,0.0125276162849422
1086,-0.002606314687717225,-0.000567053652828833,0.0006859026453275,0.0013524881500118335,0.0016775024046732998,0.0020877992181246997,0.002421120169295133,0.0027895578071816998,0.00292526182187575,0.01093457666897465,0.0125210655884908
1084,-0.0025953529262034,-0.0005734367886792152,0.0006559476580002667,0.0013271035047068664,0.0016641899144589998,0.0020930738204408,0.0024384006692414997,0.00280578210859745,0.00286005954245575,0.01085524866527295,0.012450033617914
1082,-0.002582293649233775,-0.0006142013192557833,0.0005867454245504334,0.0012552961627729667,0.0016057856142637,0.0020563824670882,0.002412225487491867,0.00277955054171705,0.0027898850765636,0.01076760508737175,0.0123790641285322
1080,-0.0025750991230722247,-0.000691344514725252,0.00047651427117189997,0.0011368093692876334,0.0014954511103357666,0.0019693523432630666,0.0023311527619035333,0.0026991626982026,0.00273543894279565,0.01073158996886555,0.0123581748942978
1078,-0.002585190804367625,-0.0007404096933348206,0.0004087317711118333,0.0010625898765979668,0.0014223570833034,0.0019097931331327333,0.0022726753353884666,0.0026430290569046,0.00274828318095735,0.0107930289171915,0.0124283391668336
1076,-0.002617148006855175,-0.0007019571017873676,0.0004629621423512667,0.0011160229723799,0.0014759275171589668,0.001957255359730867,0.0023181180119795667,0.0026932981560558,0.0028617311751330003,0.010952311388566099,0.0125952724211457
1074,-0.00265791675953985,-0.0005941828875810913,0.0006109998846245999,0.0012615284301155333,0.0016233013152042002,0.0020823010965766334,0.0024376422030575667,0.0028161526772273997,0.0030282113517393003,0.011147080135399,0.0127976929756037
1072,-0.0026872774253326502,-0.00048302984928611236,0.0007561016988887,0.0013926695680948665,0.0017522717974603334,0.0021872087271332,0.0025324022260897,0.0029070445200884,0.0031710787526616,0.011301256526963451,0.0129482067689971
1070,-0.00269831033192285,-0.000406426857780419,0.0008481019062433999,0.0014625706423702,0.0018128865786582668,0.0022370968047587,0.0025723878491826333,0.0029368967457073,0.00326779094022165,0.011386476297597349,0.0130124825566374
1068,-0.0026984495541983997,-0.0003695531075143876,0.0008933229103057333,0.0014925413921056333,0.0018340593169949334,0.0022675916449465335,0.0026024469617269997,0.00295806991342955,0.0033246185285799503,0.0114108580148041,0.0130149414134624
1066,-0.002692417112183,-0.0003925909494152008,0.0008710645393159667,0.0014694640299531667,0.0018099306159952333,0.0022671377489574002,0.0026123732719368336,0.0029647673421359,0.0033083707639369,0.01136891481653365,0.0129734825044848
1064,-0.002676455362469225,-0.0004961546379995609,0.0007397565126954333,0.0013401059961456333,0.0016809709765821998,0.002162004463747933,0.0025168309139393997,0.0028676200805996498,0.0031830246729327,0.0112500016495123,0.012879701793675
1062,-0.0026507991846791497,-0.0006313732762300391,0.0005486390863151,0.0011351687895986666,0.0014649002539579665,0.0019595839135935996,0.0023110376434489666,0.0026553419667498497,0.0029966731591005,0.0110894413966059,0.0127492646931773
1060,-0.0026258624401027005,-0.0006943608857867783,0.0004430251871563666,0.0009963500504669666,0.0013015000633559333,0.0018016763172737334,0.0021380662973447995,0.00247016741143635,0.002849093694828,0.01096008042754855,0.0126389159342085
